disease	aliquot_uuid	aliquot_bc	cghub_uuid	filename
OV	01361f79-f17b-431a-a658-e8f4d1df7636	TCGA-13-1481-10A-01W-0549-09	e37ec745-0a89-4626-8424-1247b7d18eae	TCGA-13-1481-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	01361f79-f17b-431a-a658-e8f4d1df7636	TCGA-13-1481-10A-01W-0549-09	70a07496-ec8e-4315-9f23-b642bbea3e15	TCGA-13-1481-10A-01W-0549-09_capture.bam
OV	a68927d4-e827-49c9-9c3a-23ce0543261b	TCGA-13-1482-01A-01W-0549-09	28c431e5-7900-4287-912f-2085876a02c5	TCGA-13-1482-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	a68927d4-e827-49c9-9c3a-23ce0543261b	TCGA-13-1482-01A-01W-0549-09	d9c6da65-bc0e-40b0-82af-e3932d25f997	TCGA-13-1482-01A-01W-0549-09_capture.bam
OV	f0b7b00b-78e4-4668-950c-bc311cdc8d97	TCGA-13-1482-10A-01W-0549-09	a5d5895f-3b21-47fb-9c04-588b0e07ff42	TCGA-13-1482-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	f0b7b00b-78e4-4668-950c-bc311cdc8d97	TCGA-13-1482-10A-01W-0549-09	f8280535-7e35-4f44-b2f3-d347d8898f74	TCGA-13-1482-10A-01W-0549-09_capture.bam
OV	52280c07-44f5-4e9c-8601-7455b5b0de7a	TCGA-13-1483-01A-01W-0549-09	08f60884-0206-428a-9f76-8378aa3eeb48	TCGA-13-1483-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	52280c07-44f5-4e9c-8601-7455b5b0de7a	TCGA-13-1483-01A-01W-0549-09	76840d82-9528-41c8-bd80-ae27786cbf12	TCGA-13-1483-01A-01W-0549-09_capture.bam
OV	ba1a9d8f-4747-4b5c-849b-324359c06465	TCGA-13-1483-10A-01W-0549-09	e0f756cc-3111-42de-9bf3-dc505cd79639	TCGA-13-1483-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	ba1a9d8f-4747-4b5c-849b-324359c06465	TCGA-13-1483-10A-01W-0549-09	398cc673-cb65-4e44-8d5e-fd98b5444a27	TCGA-13-1483-10A-01W-0549-09_capture.bam
OV	379ee54e-fe99-4051-87bc-ecb12a55616d	TCGA-13-1484-01A-01W-0545-08	db7874a3-5d98-4d42-b816-19fabc7fd12d	TCGA-13-1484-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	1a26bbf3-b968-4d45-9c86-3d9c8fd31947	TCGA-13-1484-10A-01W-0545-08	2d4b44ff-9aa3-473b-84fb-830f69860241	TCGA-13-1484-10A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	11c331b9-e0da-4522-866c-756ad7d77d07	TCGA-13-1487-01A-01W-0545-08	c479a7ab-e2c6-48ff-8b42-17cf23343a32	TCGA-13-1487-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	d3779ede-842c-465a-b090-29e68d24f295	TCGA-13-1487-10A-01W-0545-08	8ab649fd-6263-4245-b84d-fa8650c7b245	TCGA-13-1487-10A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	886a8c10-63cf-4cb2-83d2-5a99bbda193d	TCGA-13-1488-01A-01W-0549-09	5cd9c0b5-135d-4679-830e-ba07d137fa71	TCGA-13-1488-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	886a8c10-63cf-4cb2-83d2-5a99bbda193d	TCGA-13-1488-01A-01W-0549-09	e995f9fc-8fe5-46d5-b203-43bec29e6971	TCGA-13-1488-01A-01W-0549-09_capture.bam
OV	ddb528a6-2be1-48e9-8a52-fc7dcbbb8201	TCGA-13-1488-10A-01W-0549-09	5fe91b83-64f8-47dd-a6af-95f312059138	TCGA-13-1488-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	ddb528a6-2be1-48e9-8a52-fc7dcbbb8201	TCGA-13-1488-10A-01W-0549-09	4f691260-91b2-4d76-a79a-b36b7a9a3455	TCGA-13-1488-10A-01W-0549-09_capture.bam
OV	395c1d93-7216-4c9d-bfad-26ff95fb8afe	TCGA-13-1489-01A-01W-0549-09	b3c22b74-cb3d-4494-8f7f-02ffebfd0c74	TCGA-13-1489-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	395c1d93-7216-4c9d-bfad-26ff95fb8afe	TCGA-13-1489-01A-01W-0549-09	a6ea1cb6-d7f1-44cb-965f-36799434a4cc	TCGA-13-1489-01A-01W-0549-09_capture.bam
OV	adc2fdad-5ea9-40fc-939c-52b4031226c0	TCGA-13-1489-10A-01W-0549-09	42ae36cf-9f30-4de6-95a2-27b592c06b70	TCGA-13-1489-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	adc2fdad-5ea9-40fc-939c-52b4031226c0	TCGA-13-1489-10A-01W-0549-09	a3b8352c-0518-44a4-be64-d33f942016c6	TCGA-13-1489-10A-01W-0549-09_capture.bam
OV	fb7d1c2b-3e87-4d05-a58b-92d0e1016986	TCGA-13-1491-01A-01W-0549-09	8a54beec-99ee-4794-a562-f36e3467c84e	TCGA-13-1491-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	fb7d1c2b-3e87-4d05-a58b-92d0e1016986	TCGA-13-1491-01A-01W-0549-09	37b074c1-efaa-45be-a30c-f613b9233528	TCGA-13-1491-01A-01W-0549-09_capture.bam
OV	95848a3e-2292-4a0a-ace2-683e70709a56	TCGA-13-1491-10A-01W-0549-09	532658d8-e97b-491b-8bc8-1e3549a47d2f	TCGA-13-1491-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	95848a3e-2292-4a0a-ace2-683e70709a56	TCGA-13-1491-10A-01W-0549-09	c2cbfd61-b00d-475a-a48e-b0c1eda131cf	TCGA-13-1491-10A-01W-0549-09_capture.bam
OV	a9ba6b9f-64c1-4d8f-ab9d-c67545e87659	TCGA-13-1492-01A-01W-0545-08	f3bcc986-4795-462e-bd14-895602c57c6c	TCGA-13-1492-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	85153653-fa5d-43da-bcee-6c3ae8ffc931	TCGA-13-1492-10A-01W-0545-08	65bf918b-dd83-4138-9df6-a90fdd176947	TCGA-13-1492-10A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	47a2c27a-e5f9-45d1-94ea-1ddd6223ea9a	TCGA-13-1494-01A-01W-0545-08	48eae0d8-093e-4f45-b9e2-3c3c0406d8c6	TCGA-13-1494-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	63927441-a70f-4884-b160-0c32b52ee6cd	TCGA-13-1494-10A-01W-0545-08	65576fab-f16e-4e72-8e94-e7a949a9c64d	TCGA-13-1494-10A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	a5b00ef6-3b8c-47b8-8a33-e575e6edd0eb	TCGA-13-1495-01A-01W-0545-08	8b701b5a-d3f8-4cc4-abc4-99d76d866541	TCGA-13-1495-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	58e99296-358d-4eae-a8b4-9281bb1ed1ba	TCGA-13-1495-10A-01W-0545-08	bc61654c-7b5a-42ee-acda-9f6970e3390e	TCGA-13-1495-10A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	5ec1dc0f-e40e-4ad9-b93d-c284a355c33f	TCGA-13-1496-01A-01W-0545-08	7b624099-f15c-4b47-a068-b354f4d006a6	TCGA-13-1496-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	b46db02f-a987-48fd-9205-2447287925fe	TCGA-13-1496-10A-01W-0545-08	72b0f3a0-ad6a-4f11-9d50-a7e065ced559	TCGA-13-1496-10A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	04e814c6-ea28-4ade-bc8f-a618552943da	TCGA-13-1497-01A-01W-0549-09	ee88f76d-f47f-47c0-bcf0-fe7e740a096c	TCGA-13-1497-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	04e814c6-ea28-4ade-bc8f-a618552943da	TCGA-13-1497-01A-01W-0549-09	016d8b4b-eac8-43ef-a039-de3e19023089	TCGA-13-1497-01A-01W-0549-09_capture.bam
OV	a85e2881-3685-486b-8c14-2b540dd5b1ee	TCGA-13-1497-10A-01W-0549-09	38e07f56-09c5-4d20-b02e-a7c989ae38d4	TCGA-13-1497-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	a85e2881-3685-486b-8c14-2b540dd5b1ee	TCGA-13-1497-10A-01W-0549-09	2a06719d-42d0-4c0c-a61f-2c8302cb8a01	TCGA-13-1497-10A-01W-0549-09_capture.bam
OV	b00d9680-4099-43fe-87de-b3cc8b9e70c8	TCGA-13-1498-01A-01W-0549-09	b0f6c034-8ede-440e-9fb3-0ceaa5ef6466	TCGA-13-1498-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	b00d9680-4099-43fe-87de-b3cc8b9e70c8	TCGA-13-1498-01A-01W-0549-09	1690426a-4292-4ef5-b87b-4e5d4246714c	TCGA-13-1498-01A-01W-0549-09_capture.bam
OV	30b2b852-217f-459e-bac0-5e2df47fded7	TCGA-13-1498-10A-01W-0549-09	e200e778-8aba-4c36-bf45-59fe4f3c75a8	TCGA-13-1498-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	30b2b852-217f-459e-bac0-5e2df47fded7	TCGA-13-1498-10A-01W-0549-09	e7903716-91f2-47f2-a70c-8c6eb23b8b17	TCGA-13-1498-10A-01W-0549-09_capture.bam
OV	b4ce07b1-677e-4a9c-8f8e-2b7762487692	TCGA-13-1499-01A-01W-0549-09	1970e7a6-4428-4e40-851c-a91350f80a62	TCGA-13-1499-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	b4ce07b1-677e-4a9c-8f8e-2b7762487692	TCGA-13-1499-01A-01W-0549-09	50cb13ca-53ad-4408-849d-859bb4ef4b51	TCGA-13-1499-01A-01W-0549-09_capture.bam
OV	55f3ced3-2b89-4067-b0b6-7b282de945a2	TCGA-13-1499-10A-01W-0549-09	93e06cd1-3215-4ba5-82df-4fd25d5925c0	TCGA-13-1499-10A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	55f3ced3-2b89-4067-b0b6-7b282de945a2	TCGA-13-1499-10A-01W-0549-09	e8865f09-e129-4a92-915a-21c273406b45	TCGA-13-1499-10A-01W-0549-09_capture.bam
OV	0ac17b64-67f6-4440-bb66-df1c27b6090e	TCGA-13-1501-01A-01W-0545-08	edc07879-a198-4bb8-844b-46f69d545951	TCGA-13-1501-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	87f543e5-a25b-480b-a5bf-66b37e3ed596	TCGA-13-1501-10A-01W-0546-08	61030dcf-18c5-4465-987f-1aafa667e104	TCGA-13-1501-10A-01W-0546-08_IlluminaGA-DNASeq_capture.bam
OV	15c62cbb-78de-42a2-acd8-46599cd61986	TCGA-13-1504-01A-01W-0545-08	6432f1ac-4639-41eb-852b-5fc290b03e57	TCGA-13-1504-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	4a43a38c-892c-4478-b94f-318dbe282269	TCGA-13-1504-10A-01W-0546-08	a9274f44-e839-46c5-a124-45a1df8e622e	TCGA-13-1504-10A-01W-0546-08_IlluminaGA-DNASeq_capture.bam
OV	2da5ad00-9986-40bf-9e20-e726f2a7a9bf	TCGA-13-1505-01A-01W-0545-08	9177d9e6-77ee-4d36-83a2-ca99896ed0aa	TCGA-13-1505-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	7f173ce1-6734-4556-87c4-d1de3b0d07f7	TCGA-13-1505-10A-01W-0546-08	736d95e7-0454-42b6-b112-2447a936ffa0	TCGA-13-1505-10A-01W-0546-08_IlluminaGA-DNASeq_capture.bam
OV	7534b542-88f8-445c-ae4a-9f44fb6798a8	TCGA-13-1506-01A-01W-0549-09	89892481-72ec-4c66-bb99-bafd6bd1dc93	TCGA-13-1506-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	7534b542-88f8-445c-ae4a-9f44fb6798a8	TCGA-13-1506-01A-01W-0549-09	1168f2a1-5e30-4d7e-af93-053a5243463a	TCGA-13-1506-01A-01W-0549-09_capture.bam
OV	c8e62840-3b96-452f-b0c1-1f755f41931f	TCGA-13-1506-10A-01W-0550-09	db0881a6-baac-4061-9013-c37ddfdd226a	TCGA-13-1506-10A-01W-0550-09_IlluminaGA-DNASeq_exome.bam
OV	c8e62840-3b96-452f-b0c1-1f755f41931f	TCGA-13-1506-10A-01W-0550-09	7df1038d-d8e5-45d6-83aa-2a9815c3b004	TCGA-13-1506-10A-01W-0550-09_capture.bam
OV	5423db1a-5b59-4a5b-a676-00a54570b04a	TCGA-13-1507-01A-01W-0549-09	fd59976f-6071-40d8-9c3c-4c4822b11d6e	TCGA-13-1507-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	5423db1a-5b59-4a5b-a676-00a54570b04a	TCGA-13-1507-01A-01W-0549-09	68bd2a97-bf3c-4964-9597-9363e51a4c30	TCGA-13-1507-01A-01W-0549-09_capture.bam
OV	8ae22ce0-cea0-4bba-9c5e-5b6cc0ae78bd	TCGA-13-1507-10A-01W-0550-09	dd7e0b8f-4d9e-4bcf-95f0-658500ea0f45	TCGA-13-1507-10A-01W-0550-09_IlluminaGA-DNASeq_exome.bam
OV	8ae22ce0-cea0-4bba-9c5e-5b6cc0ae78bd	TCGA-13-1507-10A-01W-0550-09	ab48ede2-bc90-4c58-8491-31985e468e90	TCGA-13-1507-10A-01W-0550-09_capture.bam
OV	4d3fab96-bc22-48d0-a3ef-1844ad894d0f	TCGA-13-1509-01A-01W-0549-09	ebe79f84-8807-49e0-ac1c-3a0f84e3a193	TCGA-13-1509-01A-01W-0549-09_IlluminaGA-DNASeq_exome.bam
OV	4d3fab96-bc22-48d0-a3ef-1844ad894d0f	TCGA-13-1509-01A-01W-0549-09	7d076f39-ac90-4add-84a7-d2a768a06b1f	TCGA-13-1509-01A-01W-0549-09_capture.bam
OV	e0bcad8c-d151-47f7-8236-e274a281c56e	TCGA-13-1509-10A-01W-0550-09	60e71eaa-a24a-4515-9c19-3627f3a276c0	TCGA-13-1509-10A-01W-0550-09_IlluminaGA-DNASeq_exome.bam
OV	e0bcad8c-d151-47f7-8236-e274a281c56e	TCGA-13-1509-10A-01W-0550-09	71edee7f-74cd-408b-9ce9-5ac5a49823af	TCGA-13-1509-10A-01W-0550-09_capture.bam
OV	64ce09a9-5c05-44ec-800d-8d8ff6e348a5	TCGA-13-1510-01A-02W-0545-08	9f7d5eb5-c867-4231-be70-b85d3e5c53f9	TCGA-13-1510-01A-02W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	b106a973-b032-415b-b2d0-33f3fd8d811f	TCGA-13-1510-10A-01W-0546-08	482913c2-b965-4f4b-a92f-51099433198b	TCGA-13-1510-10A-01W-0546-08_IlluminaGA-DNASeq_capture.bam
OV	f50f19f0-38e0-4494-a374-683aeb0a09f6	TCGA-13-1512-01A-01W-0545-08	ddc260ee-01a0-4464-9a8b-1a2b248cff8c	TCGA-13-1512-01A-01W-0545-08_IlluminaGA-DNASeq_capture.bam
OV	bd645327-9100-4438-813a-35962e65e615	TCGA-13-1512-10A-01W-0546-08	04bf05ff-df50-4f72-b94c-3ef82fd0093e	TCGA-13-1512-10A-01W-0546-08_IlluminaGA-DNASeq_capture.bam
OV	7e7386a0-3e3e-4d15-981b-a4d385937cee	TCGA-13-2060-01A-01W-0799-08	fe2e5645-e958-4e5a-a84c-2024a73d2227	TCGA-13-2060-01A-01W-0799-08_IlluminaGA-DNASeq_capture.bam
OV	423d1061-489b-4249-a24f-d2be07b5e623	TCGA-13-2060-10A-01W-0799-08	0c52e122-5890-4aed-a8c3-20b919c4128b	TCGA-13-2060-10A-01W-0799-08_IlluminaGA-DNASeq_capture.bam
OV	03f11305-bd44-47aa-b6e2-dc88e8ab4cd2	TCGA-20-0987-01A-02W-0486-08	933e9fe5-5679-4e85-851f-27e9c9c08958	TCGA-20-0987-01A-02W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	ee48f0cb-bdb3-47dc-b9a7-800f9a441a6b	TCGA-20-0987-10A-01W-0486-08	e605979f-fceb-47f1-9f8b-30385a1fb56a	TCGA-20-0987-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	4c50d48a-7b5d-41bd-a502-a70b53ab4767	TCGA-20-0990-01A-01W-0486-08	8a6d642d-6cbe-4ba9-a41b-8dc134335b3a	TCGA-20-0990-01A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	b3ee80a8-f98d-4c24-8a5b-20c3e9a35c93	TCGA-20-0990-10A-01W-0486-08	3b455b59-64c1-4295-9d87-bb139778de2a	TCGA-20-0990-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	a992784b-3087-4e67-b920-54ef8cf77eed	TCGA-20-0991-01A-03W-0486-08	a0c679d6-ad6e-4111-bf6a-0dd16a8b28f0	TCGA-20-0991-01A-03W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	4ce0a84a-ef7b-49da-8d9e-671da8d4e9bf	TCGA-20-0991-10A-01W-0486-08	7a7d3bfe-7ab1-418e-9d44-8309e682f06e	TCGA-20-0991-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	4f14d366-4750-471f-98a1-a01934365ee1	TCGA-23-1021-01B-01W-0488-09	0fcec293-b23d-45a6-b258-962357b46b3c	TCGA-23-1021-01B-01W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	4f14d366-4750-471f-98a1-a01934365ee1	TCGA-23-1021-01B-01W-0488-09	363a16a4-95f5-422e-8d40-2f62000c8339	TCGA-23-1021-01B-01W-0488-09_capture.bam
OV	88c16b55-b357-4328-ace7-6e5cab2f75aa	TCGA-23-1021-10A-01W-0488-09	b0180a9d-af05-477b-8930-78e389e06b9b	TCGA-23-1021-10A-01W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	88c16b55-b357-4328-ace7-6e5cab2f75aa	TCGA-23-1021-10A-01W-0488-09	0c547b32-c3e2-4050-b585-de43d116023f	TCGA-23-1021-10A-01W-0488-09_capture.bam
OV	b17022cb-1293-4b80-814b-d2c2e09dac21	TCGA-23-1022-01A-02W-0486-08	bb620640-e05d-40e1-a752-d16f0fa89243	TCGA-23-1022-01A-02W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	160a0e7d-315e-4de3-a7d4-928412fd909c	TCGA-23-1022-01A-02W-0488-09	ca94addf-4895-452d-b2fe-d5f129191da2	TCGA-23-1022-01A-02W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	160a0e7d-315e-4de3-a7d4-928412fd909c	TCGA-23-1022-01A-02W-0488-09	e1a2c4e4-e1d0-4393-b811-cd62ebad9d9d	TCGA-23-1022-01A-02W-0488-09_capture.bam
OV	061490ad-822a-41c0-bae2-c53b5b6086a7	TCGA-23-1022-10A-01W-0486-08	49201616-2d3d-40fd-a540-796b9c30140d	TCGA-23-1022-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	6bd506d5-4f1a-4f51-a71f-e453196b245a	TCGA-23-1022-10A-01W-0488-09	672eab4f-edb8-43c9-95b1-675d2b0f08fa	TCGA-23-1022-10A-01W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	6bd506d5-4f1a-4f51-a71f-e453196b245a	TCGA-23-1022-10A-01W-0488-09	bd8d335f-91c3-4e7c-b332-8f7995703f1a	TCGA-23-1022-10A-01W-0488-09_capture.bam
OV	1da8c6bd-59a5-4a23-b2ed-7a4577bfd0ca	TCGA-23-1023-01A-03W-0484-10	952a7dd5-e963-4e24-9b41-4c93f00a9abd	TCGA-23-1023-01A-03W-0484-10_SOLiD_whole_exome_extensions.bam
OV	a774e1af-ce60-43a8-9426-3c8012423ef5	TCGA-23-1023-10A-01W-0484-10	b4672224-bb7e-450b-9750-46b55fdce18c	TCGA-23-1023-10A-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	8f84bb04-db2c-423a-a355-0143d874edbb	TCGA-23-1024-01A-02W-0484-10	48bc5dfb-bb95-4c27-9997-2f973c737624	TCGA-23-1024-01A-02W-0484-10_SOLiD_whole_exome_extensions.bam
OV	2f1c5714-d7e1-44f3-9a3d-327dcc961aff	TCGA-23-1024-10A-01W-0484-10	259fe002-abae-4662-bc55-fffb9b34a589	TCGA-23-1024-10A-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	fe3b760e-7209-4cac-9182-c71ff8328f56	TCGA-23-1026-01B-01W-0484-10	cdf142e0-8e98-48ef-8872-f98653daf937	TCGA-23-1026-01B-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	dc66f42a-1ab4-45f5-8415-1fe5c5cb97eb	TCGA-23-1026-10A-01W-0484-10	a9044f58-635d-4490-8ba6-760a13ce1a34	TCGA-23-1026-10A-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	56c555bc-a836-48a7-9cb2-912010561ae1	TCGA-23-1027-01A-02W-0486-08	85562755-0ac5-45d3-b50c-19f21848fe28	TCGA-23-1027-01A-02W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	9f3c5e54-582d-4243-a814-140f3e685aad	TCGA-23-1027-10A-01W-0486-08	1068a15b-630e-4a2e-a64c-05e49da63bf8	TCGA-23-1027-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	9ec6775e-5110-4a80-bae9-bc9833d88a84	TCGA-23-1028-01A-01W-0484-10	2d368cc5-5a4d-41ee-8a9d-5922614e0047	TCGA-23-1028-01A-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	9b11f1f4-ce72-4f8c-8d42-cd40fea4f013	TCGA-23-1028-10B-01W-0484-10	ab3c8d6d-6cae-4733-afd5-fff6e9d36aed	TCGA-23-1028-10B-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	b85a6d4c-613c-4f66-893d-c3846a4cf6bc	TCGA-23-1030-01A-02W-0486-08	61d0562a-4d1e-4ffd-ba64-64880b49238a	TCGA-23-1030-01A-02W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	747b636b-ea6a-4a5a-94de-6606a1a9827d	TCGA-23-1030-10C-01W-0486-08	6f3f2b47-7671-4549-9451-44ba7b019064	TCGA-23-1030-10C-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	6a074fd8-3424-4909-bd45-2ecf48301240	TCGA-23-1031-01A-01W-0486-08	9f3db744-ea1e-41e7-b058-ef8660769d60	TCGA-23-1031-01A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	50ae5b6d-16f7-459e-890c-a4ea42c8c454	TCGA-23-1031-10A-01W-0486-08	2d46d37d-b475-46e0-8c30-bca5a87ae90a	TCGA-23-1031-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	6771005e-67f4-4908-a7af-db2eefaebb0d	TCGA-23-1032-01A-02W-0486-08	84e91155-29a1-4f60-91a9-f740f3cf5f74	TCGA-23-1032-01A-02W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	d874acfb-68ac-4c23-94be-3ccff76e99cd	TCGA-23-1032-10A-01W-0486-08	bf132693-8513-4087-b4fc-f031e0c954c7	TCGA-23-1032-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	2992feed-3c56-4ec1-ac0e-3c805eade149	TCGA-23-1110-01A-01W-0486-08	da11da87-181c-413a-96e0-6740fb387cad	TCGA-23-1110-01A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	a7a5ba23-a4bb-4224-9e67-36866679f583	TCGA-23-1116-01A-01W-0486-08	d12b48f3-23a7-437d-9ebc-51610e871254	TCGA-23-1116-01A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	c1171469-248f-4cd9-9af0-1356bbaf4b60	TCGA-23-1116-10A-01W-0486-08	65c2d5c5-19e5-4330-9e2e-7ad43cf68f3d	TCGA-23-1116-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	d00aae57-385c-44be-81d7-981fae17f2a1	TCGA-23-1117-01A-02W-0486-08	b5e626b8-d407-44e1-83eb-34f09753c6ee	TCGA-23-1117-01A-02W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	3a4b0c6a-1f43-437c-b715-fc50c1c0303d	TCGA-23-1117-01A-02W-0488-09	1e170137-509e-45ff-8b80-0c5e2de55db0	TCGA-23-1117-01A-02W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	3a4b0c6a-1f43-437c-b715-fc50c1c0303d	TCGA-23-1117-01A-02W-0488-09	23da611c-564c-4e0a-a820-185d74259ec9	TCGA-23-1117-01A-02W-0488-09_capture.bam
OV	ed1cbc8a-a4b7-4be2-8b4e-60a8dceb8aef	TCGA-23-1117-10A-01W-0486-08	40f1a539-ab0a-4602-a3c8-6c2f91d614e4	TCGA-23-1117-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	4d020436-5a7e-42bc-af98-233e3d2d025d	TCGA-23-1117-10A-01W-0488-09	e9d87723-e936-448e-a585-e0d25572cd56	TCGA-23-1117-10A-01W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	4d020436-5a7e-42bc-af98-233e3d2d025d	TCGA-23-1117-10A-01W-0488-09	3a771e20-0bca-4d98-8daa-c79025d7dbfc	TCGA-23-1117-10A-01W-0488-09_capture.bam
OV	e29ff24f-a1e1-476c-aa56-fd8fcde53b5f	TCGA-23-1118-01A-01W-0486-08	32464219-01af-4645-8e0e-c24a18b5c4cc	TCGA-23-1118-01A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	00c41845-6b48-40fa-82e9-1b436e7d91c3	TCGA-23-1118-01A-01W-0488-09	6da3ca6e-c28d-4b1d-942a-76779c6c2467	TCGA-23-1118-01A-01W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	00c41845-6b48-40fa-82e9-1b436e7d91c3	TCGA-23-1118-01A-01W-0488-09	f97ee032-9acb-475f-ac8d-cb5e5efcbe15	TCGA-23-1118-01A-01W-0488-09_capture.bam
OV	b382f2d5-2452-430a-b7e1-13084b4191b3	TCGA-23-1118-10A-01W-0486-08	3055b826-300d-490e-b79a-1b3ac5705b49	TCGA-23-1118-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	4c9bc38a-51ca-49dc-9120-68e7c490c62a	TCGA-23-1118-10A-01W-0488-09	791e41b0-741d-462a-b74c-21d549c22a50	TCGA-23-1118-10A-01W-0488-09_IlluminaGA-DNASeq_exome.bam
OV	4c9bc38a-51ca-49dc-9120-68e7c490c62a	TCGA-23-1118-10A-01W-0488-09	54d8c595-e833-4730-84fc-0679b52af8e1	TCGA-23-1118-10A-01W-0488-09_capture.bam
OV	dac1d202-260b-4460-9f5c-ee1901a8fc22	TCGA-23-1120-01A-02W-0484-10	4bad84d0-fe43-4062-b02d-d153acb8ea79	TCGA-23-1120-01A-02W-0484-10_SOLiD_whole_exome_extensions.bam
OV	78cfabcc-6888-48a4-9d1b-7edc747554dd	TCGA-23-1120-10A-01W-0484-10	87f38986-579a-452d-8eab-ae461ef5b17f	TCGA-23-1120-10A-01W-0484-10_SOLiD_whole_exome_extensions.bam
OV	ff74a9b0-a7f5-4f45-ace7-d7236efad78b	TCGA-23-1122-01A-01W-0486-08	c3d38036-a9ad-4c8c-a4ca-fccce6a494bc	TCGA-23-1122-01A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
OV	dfa95a8b-811f-4f82-8800-2f3710c0f78d	TCGA-23-1122-10A-01W-0486-08	60814f68-a3b6-4180-babe-b7da2e3c1126	TCGA-23-1122-10A-01W-0486-08_IlluminaGA-DNASeq_capture.bam
